id,title,genres,overview,poster_url,trailer_url
119,Sandeep Aur Pinky Faraar,"Comedy,Crime,Thriller",A man and a woman from different worlds are on the run from the police and a common enemy.,https://placehold.co/300x450/0f3460/f1c40f?text=Sandeep%20Aur%20Pinky%20Faraar,https://www.youtube.com/watch?v=8EpF1d-MVzE
120,Time to Dance,"Dance,Drama,Romance",Two dancers from different backgrounds fall in love while competing in an international dance competition.,https://placehold.co/300x450/1a1a2e/ffffff?text=Time%20to%20Dance,https://www.youtube.com/watch?v=8EpF1d-MVzE
121,Roohi,"Comedy,Horror","A ghost kidnaps brides on their honeymoons, and two men must save a woman from being possessed.",https://placehold.co/300x450/0f3460/f1c40f?text=Roohi,https://www.youtube.com/watch?v=8EpF1d-MVzE
122,Mumbai Saga,"Action,Crime,Drama","The story of how Bombay became Mumbai, told through the rise of a gangster and a cop determined to stop him.",https://placehold.co/300x450/1a1a2e/e50914?text=Mumbai%20Saga,https://www.youtube.com/watch?v=8EpF1d-MVzE
123,Saina,"Biography,Drama,Sport","The story of Saina Nehwal, the badminton champion who brought glory to India.",https://placehold.co/300x450/1a1a2e/f39c12?text=Saina,https://www.youtube.com/watch?v=8EpF1d-MVzE
124,Tuesdays and Fridays,"Comedy,Romance","A couple agrees to date only on Tuesdays and Fridays, but their arrangement gets complicated.",https://placehold.co/300x450/0f3460/f1c40f?text=Tuesdays%20and%20Fridays,https://www.youtube.com/watch?v=8EpF1d-MVzE
125,The Girl on the Train,"Crime,Drama,Mystery,Thriller",A divorcee becomes entangled in a missing persons investigation that threatens to expose her dark secrets.,https://placehold.co/300x450/1a1a1a/e74c3c?text=The%20Girl%20on%20the%20Train,https://www.youtube.com/watch?v=8EpF1d-MVzE
126,Tribhanga,"Comedy,Drama,Family",Three generations of women navigate their complex relationships and personal struggles.,https://placehold.co/300x450/0f3460/f1c40f?text=Tribhanga,https://www.youtube.com/watch?v=8EpF1d-MVzE
127,Kaagaz,"Biography,Comedy,Drama",A man who is officially declared dead fights a legal battle to prove he is alive.,https://placehold.co/300x450/1a1a2e/f39c12?text=Kaagaz,https://www.youtube.com/watch?v=8EpF1d-MVzE
128,Nail Polish,"Drama,Thriller",A high-profile murder trial takes a shocking turn when the accused claims to have multiple personalities.,https://placehold.co/300x450/16213e/f39c12?text=Nail%20Polish,https://www.youtube.com/watch?v=8EpF1d-MVzE
129,Ramprasad Ki Tehrvi,"Comedy,Drama,Family","A family comes together for the 13-day mourning ritual after the patriarch's death, revealing old tensions.",https://placehold.co/300x450/0f3460/f1c40f?text=Ramprasad%20Ki%20Tehrvi,https://www.youtube.com/watch?v=8EpF1d-MVzE
130,Shakeela,"Biography,Drama","The story of Shakeela, an adult film actress who rose to fame in the 1990s Malayalam film industry.",https://placehold.co/300x450/1a1a2e/f39c12?text=Shakeela,https://www.youtube.com/watch?v=8EpF1d-MVzE
131,Coolie No. 1,Comedy,A matchmaker gets revenge on an arrogant man by tricking him into marrying a coolie posing as a millionaire's daughter.,https://placehold.co/300x450/0f3460/f1c40f?text=Coolie%20No.%201,https://www.youtube.com/watch?v=8EpF1d-MVzE
132,Indoo Ki Jawani,"Comedy,Drama,Romance","A young woman from Ghaziabad goes on a dating app spree, leading to hilarious encounters.",https://placehold.co/300x450/0f3460/f1c40f?text=Indoo%20Ki%20Jawani,https://www.youtube.com/watch?v=8EpF1d-MVzE
133,Suraj Pe Mangal Bhari,Comedy,"A wedding detective falls in love with the sister of a man he is investigating, leading to comedic chaos.",https://placehold.co/300x450/0f3460/f1c40f?text=Suraj%20Pe%20Mangal%20Bhari,https://www.youtube.com/watch?v=8EpF1d-MVzE
134,Laxmii,"Action,Comedy,Horror",A man is possessed by the ghost of a transgender woman who seeks revenge for her murder.,https://placehold.co/300x450/1a1a2e/e50914?text=Laxmii,https://www.youtube.com/watch?v=8EpF1d-MVzE
135,Ludo,"Action,Comedy,Crime","Four intersecting stories of love, crime, and destiny are connected by a mysterious bag of money.",https://placehold.co/300x450/1a1a2e/e50914?text=Ludo,https://www.youtube.com/watch?v=8EpF1d-MVzE
136,Chhalaang,"Comedy,Drama,Sport",A lazy PT teacher must compete against a new instructor who threatens his job and his love interest.,https://placehold.co/300x450/0f3460/f1c40f?text=Chhalaang,https://www.youtube.com/watch?v=8EpF1d-MVzE
137,Ginny Weds Sunny,"Comedy,Romance",A man hires a matchmaker to help him win over a woman who is not interested in arranged marriage.,https://placehold.co/300x450/0f3460/f1c40f?text=Ginny%20Weds%20Sunny,https://www.youtube.com/watch?v=8EpF1d-MVzE
138,Khaali Peeli,"Action,Comedy,Romance",A taxi driver and a dancer go on the run from the police and a gangster after a bag of stolen goods.,https://placehold.co/300x450/1a1a2e/e50914?text=Khaali%20Peeli,https://www.youtube.com/watch?v=8EpF1d-MVzE
139,Serious Men,"Comedy,Drama","A slum dweller exploits his son's genius to gain social status, but the lie spirals out of control.",https://placehold.co/300x450/0f3460/f1c40f?text=Serious%20Men,https://www.youtube.com/watch?v=8EpF1d-MVzE
140,Dolly Kitty Aur Woh Chamakte Sitare,"Comedy,Drama",Two cousins navigate their desires and dreams while challenging societal expectations of women.,https://placehold.co/300x450/0f3460/f1c40f?text=Dolly%20Kitty%20Aur%20Woh%20Chama,https://www.youtube.com/watch?v=8EpF1d-MVzE
141,Cargo,"Drama,Fantasy,Sci-Fi",A demon on a spaceship helps the dead transition to their next life while dealing with his own existential crisis.,https://placehold.co/300x450/16213e/f39c12?text=Cargo,https://www.youtube.com/watch?v=8EpF1d-MVzE
142,Atkan Chatkan,"Drama,Music",A young boy who dreams of forming a band must overcome poverty and social barriers to achieve his goal.,https://placehold.co/300x450/16213e/f39c12?text=Atkan%20Chatkan,https://www.youtube.com/watch?v=8EpF1d-MVzE
143,Sadak 2,"Action,Drama",A man helps a young woman expose a fake godman who is responsible for her mother's death.,https://placehold.co/300x450/1a1a2e/e50914?text=Sadak%202,https://www.youtube.com/watch?v=8EpF1d-MVzE
144,Class of '83,"Action,Crime,Drama",A police officer trains a group of encounter specialists to take down Mumbai's underworld.,https://placehold.co/300x450/1a1a2e/e50914?text=Class%20of%20%2783,https://www.youtube.com/watch?v=8EpF1d-MVzE
145,Raat Akeli Hai,"Crime,Drama,Mystery,Thriller",A small-town cop investigates the murder of a wealthy family's patriarch on the wedding night.,https://placehold.co/300x450/1a1a1a/e74c3c?text=Raat%20Akeli%20Hai,https://www.youtube.com/watch?v=8EpF1d-MVzE
146,Shakuntala Devi,"Biography,Comedy,Drama","The story of Shakuntala Devi, the human computer who amazed the world with her mathematical abilities.",https://placehold.co/300x450/1a1a2e/f39c12?text=Shakuntala%20Devi,https://www.youtube.com/watch?v=8EpF1d-MVzE
147,Dil Bechara,"Comedy,Drama,Romance",A young man with cancer falls in love with a girl who is also battling the disease.,https://placehold.co/300x450/0f3460/f1c40f?text=Dil%20Bechara,https://www.youtube.com/watch?v=8EpF1d-MVzE
148,Gunjan Saxena,"Action,Biography,Drama","The story of Gunjan Saxena, one of India's first female combat pilots who flew during the Kargil War.",https://placehold.co/300x450/1a1a2e/e50914?text=Gunjan%20Saxena,https://www.youtube.com/watch?v=8EpF1d-MVzE
149,Khuda Haafiz,"Action,Thriller",A man travels to a foreign country to rescue his wife who has been kidnapped by human traffickers.,https://placehold.co/300x450/1a1a2e/e50914?text=Khuda%20Haafiz,https://www.youtube.com/watch?v=8EpF1d-MVzE
150,Pareeksha,Drama,"A rickshaw puller dreams of giving his son a good education, but poverty and the system stand in his way.",https://placehold.co/300x450/16213e/f39c12?text=Pareeksha,https://www.youtube.com/watch?v=8EpF1d-MVzE
151,Yaara,"Action,Crime,Drama",Four friends who were once notorious criminals reunite after decades when one of them is arrested.,https://placehold.co/300x450/1a1a2e/e50914?text=Yaara,https://www.youtube.com/watch?v=D4qAQYlgZQs
152,Lootcase,"Comedy,Crime","A man finds a suitcase full of cash and must evade the police, a politician, and a gangster who want it back.",https://placehold.co/300x450/0f3460/f1c40f?text=Lootcase,https://www.youtube.com/watch?v=Po3jStA673E
153,Raees,"Action,Crime,Drama",A bootlegger builds an empire in Gujarat but faces opposition from a police officer determined to bring him down.,https://placehold.co/300x450/1a1a2e/e50914?text=Raees,https://www.youtube.com/watch?v=Zr6T4yH8bf0
154,Kaabil,"Action,Crime,Drama,Thriller",A blind man seeks revenge against the men who raped his wife and caused her suicide.,https://placehold.co/300x450/1a1a2e/e50914?text=Kaabil,https://www.youtube.com/watch?v=4GPvYMKtrtI
155,Jolly LLB 2,"Comedy,Drama",A struggling lawyer takes on a high-profile case against a powerful police officer.,https://placehold.co/300x450/0f3460/f1c40f?text=Jolly%20LLB%202,https://www.youtube.com/watch?v=y1-w1kUNe6w
156,Rangoon,"Action,Drama,History,Romance",A film actress is sent to the Burma front during World War II to entertain the troops.,https://placehold.co/300x450/1a1a2e/e50914?text=Rangoon,https://www.youtube.com/watch?v=vqu4z34wENw
157,The Ghazi Attack,"Action,History,Thriller,War",The story of the Indian Navy's secret mission to sink the Pakistani submarine PNS Ghazi.,https://placehold.co/300x450/1a1a2e/e50914?text=The%20Ghazi%20Attack,https://www.youtube.com/watch?v=COv52Qyctws
158,Running Shaadi,"Comedy,Romance","Two friends start a business helping couples elope, but their own love lives get complicated.",https://placehold.co/300x450/0f3460/f1c40f?text=Running%20Shaadi,https://www.youtube.com/watch?v=f_vbAtFSEc0
159,Irada,"Drama,Thriller",A bomb blast sets off a chain of events that expose a corporate conspiracy and environmental crime.,https://placehold.co/300x450/16213e/f39c12?text=Irada,https://www.youtube.com/watch?v=JKa05nyUmuQ
160,Rang De Basanti,"Comedy,Drama",A group of friends awaken to their patriotic duty after a tragic event.,https://placehold.co/300x450/0f3460/f1c40f?text=Rang%20De%20Basanti,https://www.youtube.com/watch?v=pKctjlxbFDQ
161,Swades,"Drama,Musical",An NASA scientist returns to India and rediscovers his roots while working to improve his village.,https://placehold.co/300x450/16213e/f39c12?text=Swades,https://www.youtube.com/watch?v=8B1EtVPBSMw
162,Lagaan,"Drama,Musical,Sport",Villagers challenge their British rulers to a game of cricket to avoid paying taxes.,https://placehold.co/300x450/16213e/f39c12?text=Lagaan,https://www.youtube.com/watch?v=OKBMCL-frPU
163,Dil Chahta Hai,"Comedy,Drama,Romance","Three friends navigate love, heartbreak, and friendship in post-college life.",https://placehold.co/300x450/0f3460/f1c40f?text=Dil%20Chahta%20Hai,https://www.youtube.com/watch?v=D4qAQYlgZQs
164,Zindagi Na Milegi Dobara,"Comedy,Drama,Romance",Three friends take a road trip through Spain that changes their perspectives on life.,https://placehold.co/300x450/0f3460/f1c40f?text=Zindagi%20Na%20Milegi%20Dobara,https://www.youtube.com/watch?v=Po3jStA673E
165,Yeh Jawaani Hai Deewani,"Comedy,Drama,Romance",A medical student and a travel enthusiast reunite years after a trip to Manali.,https://placehold.co/300x450/0f3460/f1c40f?text=Yeh%20Jawaani%20Hai%20Deewani,https://www.youtube.com/watch?v=Zr6T4yH8bf0
166,Wake Up Sid,"Comedy,Drama,Romance",A lazy college graduate finds direction in life when he meets an ambitious writer.,https://placehold.co/300x450/0f3460/f1c40f?text=Wake%20Up%20Sid,https://www.youtube.com/watch?v=4GPvYMKtrtI
167,Rocket Singh,"Comedy,Drama",A salesman starts his own ethical business within a corrupt company.,https://placehold.co/300x450/0f3460/f1c40f?text=Rocket%20Singh,https://www.youtube.com/watch?v=y1-w1kUNe6w
168,Chak De! India,"Drama,Familial,Sport",A disgraced hockey player coaches the Indian women's team to World Cup glory.,https://placehold.co/300x450/16213e/f39c12?text=Chak%20De%21%20India,https://www.youtube.com/watch?v=vqu4z34wENw
169,Taare Zameen Par,"Drama,Family",An art teacher helps a dyslexic child discover his true potential.,https://placehold.co/300x450/16213e/f39c12?text=Taare%20Zameen%20Par,https://www.youtube.com/watch?v=COv52Qyctws
170,3 Idiots,"Comedy,Drama",Three engineering students challenge the rigid education system while pursuing their dreams.,https://placehold.co/300x450/0f3460/f1c40f?text=3%20Idiots,https://www.youtube.com/watch?v=f_vbAtFSEc0
171,PK,"Comedy,Drama,Fantasy",An alien questions religious dogmas while searching for his lost remote control on Earth.,https://placehold.co/300x450/0f3460/f1c40f?text=PK,https://www.youtube.com/watch?v=JKa05nyUmuQ
172,Dangal,"Action,Biography,Drama,Sport",A former wrestler trains his daughters to become India's first female world-class wrestlers.,https://placehold.co/300x450/1a1a2e/e50914?text=Dangal,https://www.youtube.com/watch?v=pKctjlxbFDQ
173,Bajrangi Bhaijaan,"Action,Comedy,Drama",A man with a magnanimous spirit takes a young mute Pakistani girl back to her homeland.,https://placehold.co/300x450/1a1a2e/e50914?text=Bajrangi%20Bhaijaan,https://www.youtube.com/watch?v=8B1EtVPBSMw
174,Sultan,"Action,Drama,Sport",A middle-aged wrestler tries to make a comeback to win back his wife and his lost glory.,https://placehold.co/300x450/1a1a2e/e50914?text=Sultan,https://www.youtube.com/watch?v=OKBMCL-frPU
175,Bajirao Mastani,"Action,Drama,History,Romance","The story of Peshwa Bajirao and his love for Mastani, a Muslim princess.",https://placehold.co/300x450/1a1a2e/e50914?text=Bajirao%20Mastani,https://www.youtube.com/watch?v=D4qAQYlgZQs
176,Padmaavat,"Drama,History,Romance",Queen Padmavati commits jauhar to protect her honor from a tyrant sultan.,https://placehold.co/300x450/16213e/f39c12?text=Padmaavat,https://www.youtube.com/watch?v=Po3jStA673E
177,Sanju,"Biography,Drama","The controversial life of actor Sanjay Dutt, from his rise to stardom to his battles with addiction and the law.",https://placehold.co/300x450/1a1a2e/f39c12?text=Sanju,https://www.youtube.com/watch?v=Zr6T4yH8bf0
178,Simmba,"Action,Comedy,Crime",A corrupt police officer has a change of heart after a woman he cares about is assaulted.,https://placehold.co/300x450/1a1a2e/e50914?text=Simmba,https://www.youtube.com/watch?v=4GPvYMKtrtI
179,Uri: The Surgical Strike,"Action,Drama,History,War",The story of the Indian Army's surgical strikes against Pakistan after the Uri attack.,https://placehold.co/300x450/1a1a2e/e50914?text=Uri%3A%20The%20Surgical%20Strike,https://www.youtube.com/watch?v=y1-w1kUNe6w
180,Kesari,"Action,Drama,History,War","The Battle of Saragarhi, where 21 Sikh soldiers fought against 10,000 Afghan invaders.",https://placehold.co/300x450/1a1a2e/e50914?text=Kesari,https://www.youtube.com/watch?v=vqu4z34wENw
181,Gully Boy,"Drama,Music",A young man from the slums of Mumbai rises to become India's most famous rapper.,https://placehold.co/300x450/16213e/f39c12?text=Gully%20Boy,https://www.youtube.com/watch?v=COv52Qyctws
182,Article 15,"Crime,Drama,Mystery",A police officer investigates the disappearance of three Dalit girls in rural India.,https://placehold.co/300x450/1a1a1a/e74c3c?text=Article%2015,https://www.youtube.com/watch?v=f_vbAtFSEc0
183,Super 30,"Biography,Drama","The story of Anand Kumar, who coaches underprivileged students for the IIT entrance exam.",https://placehold.co/300x450/1a1a2e/f39c12?text=Super%2030,https://www.youtube.com/watch?v=JKa05nyUmuQ
184,Mission Mangal,"Drama,History",The story of India's Mars Orbiter Mission and the scientists who made it possible.,https://placehold.co/300x450/16213e/f39c12?text=Mission%20Mangal,https://www.youtube.com/watch?v=pKctjlxbFDQ
185,Housefull 4,"Action,Comedy,Fantasy",Reincarnated lovers must reunite while dealing with comedic chaos across two timelines.,https://placehold.co/300x450/1a1a2e/e50914?text=Housefull%204,https://www.youtube.com/watch?v=8B1EtVPBSMw
186,Good Newwz,"Comedy,Drama,Romance","Two couples undergo IVF treatment, but a sperm mix-up leads to hilarious complications.",https://placehold.co/300x450/0f3460/f1c40f?text=Good%20Newwz,https://www.youtube.com/watch?v=OKBMCL-frPU
187,Pati Patni Aur Woh,"Comedy,Romance",A married man falls for another woman and lies about his wife's terminal illness to win her over.,https://placehold.co/300x450/0f3460/f1c40f?text=Pati%20Patni%20Aur%20Woh,https://www.youtube.com/watch?v=D4qAQYlgZQs
